Site	AICc_geom	AICc_mete	AICc_lognorm	AICc_zipf	winner
2242	745.8736878939999	539.0525795833333	517.5224980641622	516.9672471273333	zipf
2244	2699.13060872	1698.1410430739609	1424.7994927282746	1429.770606611961	lognorm
2245	1088.29346589	785.3864307783635	753.1356225331192	753.4581067403635	lognorm
2246	124.40192507299999	106.51997619078948	106.15054507226667	104.09084119378947	zipf
2248	345.03402340199995	272.556126726	264.12742114419353	273.334501956	lognorm
2255	170.63067878639998	97.1540558968	90.66071555993332	87.9444465844	zipf
2256	590.897251278	351.4767114870612	312.863725956	310.0256848850612	zipf
2257	471.01266312800004	352.52178614733333	343.0086253629362	342.5303696053333	zipf
2260	342.20297179	297.816106858	289.8495826204762	292.180093	lognorm
2261	380.601499532	204.58424650848278	170.63497497857142	168.89382374468278	zipf
2263	1282.766964484	742.5742442802685	592.9479627419098	588.9428293462687	zipf
2266	177.15239686619998	80.66875854083636	58.9677545148	57.89404099943636	zipf
2267	362.73104449	243.1912661140645	228.711373826	228.3509994520645	zipf
2269	461.02253803599996	286.83065861800003	258.59249031769235	257.081233364	zipf
2271	513.40915619	405.416751848549	402.805290872	405.213380678549	lognorm
2272	413.997039306	287.80564045200003	272.0137538216923	270.34649581400004	zipf
2273	771.4316797380001	616.898327779402	605.078856312	605.8390027394021	lognorm
2274	623.8147424819999	454.67841364349204	437.3866043870967	437.232412905492	zipf
2276	724.2766022039999	397.4509704190323	326.2908569674754	324.1050494050322	zipf
2278	806.102666538	618.5034200731578	597.7423395924682	598.7944089411578	lognorm
2280	2407.17214464	1500.505985347468	1194.9203182425406	1205.2190400734678	lognorm
2282	233.609588098	155.65374500522222	149.2120670783412	147.06198123202222	zipf
2284	487.94537538	281.13213137028566	251.59247875447056	251.54215486628573	zipf
2286	513.818658994	408.8867016110322	400.4975520974754	401.6642284610322	lognorm
2288	735.0204031039999	472.62863457894736	416.813502484	416.1601280129474	zipf
2290	899.296374472	646.3760430719999	606.6589413392121	607.716345512	lognorm
2291	797.180067274	465.53880073508435	373.83616587341464	371.47676814908436	zipf
2293	347.1658451	210.39300141733335	185.02621992184828	183.94247575413334	zipf
2296	481.191451514	322.4948118485641	306.5898975316842	306.6628088165641	lognorm
2297	589.709664638	442.4739044247272	429.2569100342222	435.8939990527273	lognorm
2300	904.71301828	646.684067087907	622.8364331605882	622.648448335907	zipf
2301	149.70632975040002	109.612004256	111.51759683273333	108.91075901860002	zipf
2302	3144.89496076	1984.489127402401	1645.5886676776524	1655.9170647064009	lognorm
2303	575.321264722	338.6562103752414	275.87721113778946	275.27696331324137	zipf
2305	719.9461281739999	491.817006490169	457.8746193594286	457.88448555816905	lognorm
2306	511.871670794	238.4799306602857	180.38252906467056	179.9344555656857	zipf
2308	355.97659452199997	283.70683804	286.55444861219354	286.22377419400004	mete
2309	309.53629996	202.06311655554816	186.37108909053848	185.39666495334816	zipf
2311	1100.0532051980001	621.2388113584616	503.55589082436893	502.1179197224616	zipf
2312	136.041697077	140.7797883806	140.80233879199355	152.14998988620002	geom
2314	185.6810597464	105.32269300213332	94.9753908177091	93.13028598793332	zipf
2315	1643.850062776	1217.4569312261826	1126.9431943195598	1128.7705012821825	lognorm
2318	298.109889476	183.80038182221818	169.79785394222858	168.6169407820182	zipf
2320	301.806453792	149.56729485781818	114.85170204042856	114.25592990901818	zipf
2324	501.95681666400003	373.0064227269787	365.55794683121735	365.3103548649787	zipf
2325	424.66057812400004	243.818111272	215.96586208619354	214.110475676	zipf
2326	633.910982042	371.3428636030323	308.64185175547544	304.9285305730323	zipf
2327	481.285971402	375.45789586088887	374.5289236107273	375.32745192688895	lognorm
2328	577.437955168	277.85557945400006	213.7001252736923	217.06934892599998	lognorm
2329	811.386628042	524.2714510159482	477.22565615884207	475.0093359559481	zipf
2330	941.77382558	594.4363094419562	527.4449381753333	527.4571856799561	lognorm
2332	1294.574766358	825.8424513442686	726.1922289219099	725.6272516782685	zipf
2334	286.828378676	159.2436950572762	136.6411543008	135.8682572976762	zipf
2337	655.6258112840001	450.38165544849187	426.616152898	425.1304319464918	zipf
2338	545.268506186	343.3947942272381	322.08874002282926	319.4012187532381	zipf
2339	678.474788502	432.2825101492414	399.3949896057895	397.1040731212414	zipf
2340	1678.4619006920002	1215.1593749817282	1127.5824642493658	1127.9848449777282	lognorm
2341	605.756234526	416.3904658005965	392.92900615428573	392.1101311925965	zipf
2342	817.8997552139999	614.3209701318049	600.8115273421482	601.3554494558049	lognorm
2346	305.233436288	237.56497548984615	239.04692905599998	238.29945887584617	mete
2347	803.105584836	645.5835908923959	632.739684474	635.9387351583961	lognorm
2348	391.39833691800004	250.62522180082354	228.56681817563637	228.36359196882353	zipf
2350	386.989141486	302.3042779722857	302.4986732844706	302.7732905902857	mete
2354	1137.818204056	646.9787000997144	517.7362740741081	516.9617438817144	zipf
2356	236.637421588	144.69598994784707	134.1615950524	132.05201128004708	zipf
2359	138.03046131620002	122.18142671806666	123.38182673194285	125.47747642706668	mete
2360	282.45916279200003	171.25113048227826	154.13053857445453	151.47132925107826	zipf
2361	350.69829593400004	237.74898140085713	228.58998450444446	226.97730634885713	zipf
2363	814.7364969639999	572.3259159538048	541.2256525801481	540.3306145638048	zipf
2365	172.9549727942	168.5504944196	172.953260352	178.413738688	mete
2369	1153.252348386	813.1954640352459	759.1922117777189	763.7067808492458	lognorm
2372	739.186405544	442.0960517245373	384.5027751258182	382.13382545853733	zipf
2373	300.970407056	199.50756633441816	192.71544705582858	190.49039339141817	zipf
2374	684.971097192	509.20568463005407	486.34603931564385	490.19547137605406	lognorm
2376	733.8180925260001	586.0227610899069	576.5944639525882	579.8921456439069	lognorm
2379	341.636714156	272.66239164189477	264.97191311632434	269.9207887238947	lognorm
2381	582.7011345340001	405.26782426654904	388.241028212	388.591038200549	lognorm
2382	188.0974631934	144.4172396686667	146.02805285054285	144.1367402170667	zipf
2384	643.121123096	394.18926989654904	361.64986518	359.40107493054904	zipf
2387	720.280880974	467.9816496099069	392.6944779365882	396.024478471907	lognorm
2388	606.43628052	387.2376261449787	364.04979010121735	362.8767684529787	zipf
2390	470.50162963800005	391.91906691266666	390.7368315205085	391.7455377686666	lognorm
2392	561.4263846719999	261.22011708911106	208.21762222085715	204.5860465811111	zipf
2393	376.982193452	256.50034471733335	246.27417028944828	245.67300954533334	zipf
2395	265.628978854	169.8747592622762	158.0040321192	156.5703274004762	zipf
2396	78.0316376034	69.34584274089231	69.6869412734	67.8042808596923	zipf
2398	201.26315281599997	130.80902780113334	128.9586227421091	126.45169221373334	zipf
2400	223.844666822	180.9728861314762	182.89716249959997	182.1926565314762	mete
2402	726.43166262	454.30376010653737	406.2900267178182	404.6073073745373	zipf
2403	423.72042917199997	229.455678064	175.18843655849233	172.2758715556	zipf
2404	720.3521835239999	577.8060742838048	569.5971372641482	574.7818935138048	lognorm
2405	223.26893111599998	165.40740620239998	154.9233424182	155.7069167832	lognorm
2406	183.8694927652	200.50397492161818	191.26900914962857	219.5068284918182	geom
2407	734.3230895139999	394.4375544261691	297.1816489214286	293.427390446169	zipf
2414	547.463720292	323.23555974373915	282.41146609866666	282.0245138777391	zipf
2416	448.42211721800004	287.5685385665641	263.54260498768423	262.8216676805641	zipf
2418	460.84251999599996	311.828585148	295.1439100376923	294.462663512	zipf
2419	735.977216552	574.2494092493924	566.3959633818462	567.4736971813925	lognorm
2420	619.145334046	517.0333389964927	519.8378285222352	524.2476935684928	mete
2422	442.07762044	256.27989999890906	206.11789074144187	204.53302100690908	zipf
2425	215.97735843	133.79167547326668	124.15125475074286	123.58158133146667	zipf
2429	1796.0502783620002	1211.6043099043734	1023.626914396	1028.7263881863735	lognorm
2431	151.9683924664	172.5923720642	151.34354865756842	191.24896240919998	lognorm
2435	158.1835294144	85.578766684	75.92415695113333	72.8888590834	zipf
2436	1259.26509463	772.2128713930848	677.5622738845641	677.5554570950848	zipf
2437	992.132800852	740.2298673472982	708.2220897562655	708.4617758652983	lognorm
2439	464.269900774	368.08182221306123	362.203110766	366.1575511790612	lognorm
2440	939.307783324	646.0464309434893	603.7621722140645	603.3678185914894	zipf
2445	702.4832960560001	565.9899100518048	549.0833329821481	562.6780833718049	lognorm
2447	1014.7513747360001	817.784926845746	805.48510642	808.5974926957459	lognorm
2448	574.325945094	440.8632302207273	436.29147593022225	437.27377072072727	lognorm
2450	653.816919598	535.3070028115555	535.114975280507	538.9370620955556	lognorm
2451	1719.496342858	1078.3641657404348	918.1181063564919	924.4292046824347	lognorm
2452	579.507787964	473.08647486466674	451.4736821574737	451.22745428666667	zipf
2456	1053.714830084	801.1633881153781	774.1200388572543	777.4145258233782	lognorm
2458	195.9056030662	99.55124120273334	84.77798013490909	82.36610871213333	zipf
2459	501.127867166	314.587420702	275.1266973391837	272.941672312	zipf
2460	306.762122644	207.43596984066667	199.4579024688348	197.99483662426664	zipf
2461	347.65459965800005	168.26612021664616	122.4077348082	123.78761742104615	lognorm
2462	361.323938716	199.74853441441212	157.8707652876	156.02591832321212	zipf
2464	2539.01717002	1753.550781629159	1464.4143882464323	1482.0609375971592	lognorm
2465	153.9722739248	90.57161821293332	79.11054246110909	77.09522848553333	zipf
2466	516.26530096	336.97828894599996	306.19459303718367	304.38147623599997	zipf
2470	309.408651108	255.52845321248276	258.60150439057145	260.07440817648273	mete
2472	180.38568993779998	141.09125886058948	139.36784106446666	137.83987236158947	zipf
2476	1845.581654542	1124.9624472395124	923.204944248	930.9908391495125	lognorm
2477	256.49155954599996	151.27683916906668	143.90135528814287	141.26192554866668	zipf
2479	176.7618010148	195.64498969641818	182.64199940982857	215.14197138181817	geom
2480	629.8084275780001	485.77511646541177	472.0842633396119	476.6441208074118	lognorm
2481	833.864683266	518.1637956399481	460.67665382884206	459.78104172594806	zipf
2484	445.280002926	251.2123254581081	214.54766617533335	210.7170413261081	zipf
2485	292.104070918	249.62732322885714	241.19072549644446	256.61058449085715	lognorm
2487	533.222096014	398.05660844892304	387.25066043364706	388.90000346892305	lognorm
2489	247.399699384	239.81049049428572	241.18526381247057	254.0185735102857	mete
2490	1072.8530520260001	604.4467708713781	447.1734166252543	444.3828290073781	zipf
2491	1052.647178056	766.857376186036	732.903077777091	734.3773566180361	lognorm
2492	306.02520693400004	184.22035095767822	168.42771311565454	165.92298003627826	zipf
2495	302.200912588	159.01927523426667	126.72823349183477	124.73268190606667	zipf
2498	837.85227291	624.8998334662247	604.6820602163637	604.8604965302247	lognorm
2501	252.77138052400002	197.2143685636	195.789908578	194.91382347080003	zipf
2506	1394.841761334	1094.658658460198	1039.9465502185374	1041.814461938198	lognorm
2507	763.3137920280001	613.241499923907	607.9539868785882	611.2855334899069	lognorm
2509	531.515410994	375.6263652377391	363.97810455266665	363.26087842973914	zipf
2510	509.07791604199997	440.094482923492	444.5158864650968	449.02118858349206	mete
2511	724.55569416	547.6416861754893	517.3279496460646	516.3007007774893	zipf
2513	541.454867854	422.7811867641132	421.12198009876926	421.30451335211325	lognorm
2514	272.012146318	138.06218757622221	114.13647524454117	112.73051087642223	zipf
2515	228.513526904	136.2322656070667	126.74034087594285	124.75458952846667	zipf
2516	172.1994644214	105.51971087013334	98.8936000569091	96.05902671873334	zipf
2517	934.4973443939999	609.5673863826881	551.6772618126088	549.9481257266882	zipf
2518	418.61072825400004	342.4529695772381	345.5871575688293	346.4444146132381	mete
2519	737.756501892	505.3483128194118	478.87204772561194	477.4921659394118	zipf
2520	595.324396052	450.50758586349207	437.9205043670968	438.76568401149206	lognorm
2522	986.071193982	648.1961042482247	603.1545400603636	601.6746964882248	zipf
2524	96.19316657280001	110.57879786360002	99.52212461513334	121.91447637360001	geom
2525	653.105348136	425.7989689106667	391.98754755050845	390.3563371706667	zipf
2528	618.415845258	342.1404007189231	285.36686529364704	282.58782947692305	zipf
2529	998.04084971	702.2365656922746	661.923804003188	662.5219327142745	lognorm
2531	236.08590231	170.89070517164706	170.80748383780002	168.92946221504707	zipf
2532	467.639021912	319.7150669308889	299.16865309672727	297.9741297208889	zipf
2533	143.5392841748	164.29929779124708	142.9971888824	181.6371084894471	lognorm
2534	168.8567063478	101.34568878289231	90.6436941374	88.54207862389231	zipf
2535	181.2765907882	168.43160251946452	167.5630112964	173.01512233846452	lognorm
2540	347.083174144	310.6114305009787	313.30386185321737	319.3176754389787	mete
2541	331.97043935	167.02935790799998	130.9978970802	128.370834016	zipf
2542	472.12399928199994	298.68610717	274.5671015956923	272.452328666	zipf
2543	494.543878464	298.33950305890903	263.13788205144186	259.62011839690905	zipf
2545	632.753265636	455.01249299303225	436.3730410474754	436.4848226890322	lognorm
2546	540.8789900119999	367.29570065454897	344.52545938000003	342.870513596549	zipf
2548	622.2283270280001	483.85882270541174	475.57047275561195	475.9595219454118	lognorm
2550	558.244875376	348.5549681740741	307.4388456603396	304.58225032207406	zipf
2552	384.618682684	277.4048663812121	271.797774924	270.2547684992121	zipf
2553	847.932424764	609.0774859674893	573.2166246380646	572.5596008734893	zipf
2556	679.005800282	536.6619967973332	531.1019869521622	531.6862489413334	lognorm
2559	373.41066581800004	222.94736370533334	198.4867996222483	197.2058660025333	zipf
2561	770.62800406	452.27611244216905	383.6457848654286	382.446249658169	zipf
2562	770.088197512	589.9317609376191	576.1795159652529	576.7067160216191	lognorm
2563	169.11007389280002	86.77777632143636	73.12281303060001	69.97213951283636	zipf
2564	625.26524659	420.5340766309231	401.2868853136471	399.96050075292305	zipf
2565	808.934385144	539.0815593599999	495.5102949141772	493.97494437800003	zipf
2568	765.95821027	558.287615027948	536.908852360842	537.956236033948	lognorm
2569	411.35161951599997	224.27317772400002	188.3803253817935	186.558564126	zipf
2570	324.740170918	257.5483805545641	252.41119311768423	251.6508035085641	zipf
2575	352.756051722	267.49599586389473	260.2568689163243	258.9598030138947	zipf
2576	315.520293436	207.89701314814815	193.73639196813846	192.71463652274815	zipf
2577	734.254554578	531.508076056054	510.50284534564383	509.9426797720541	zipf
2578	696.333540756	434.0337325315385	382.445085924	384.05898640153845	lognorm
2581	180.14417127080003	92.54943349933333	76.00197454510909	74.30367184913332	zipf
2586	718.717751874	575.0416699093925	568.3372148438461	573.4106734453925	lognorm
2587	456.53793520199997	310.8132778009787	286.5585566372174	284.5870877989787	zipf
2588	430.07549734599996	228.3175856260645	191.46510038	191.20944513886454	zipf
2591	445.55002579	252.7673531401081	214.87726741933332	213.15248670410807	zipf
2593	366.592286994	301.72062362856406	300.7893421996842	304.33911530056406	lognorm
2594	203.23638603599997	167.31111259822222	170.92040669854117	170.06944851502223	mete
2595	562.17613296	403.93322927199995	392.49403866518367	392.3960138919999	zipf
2596	499.76893138400004	373.92075852573913	368.5832415566667	368.0395490537391	zipf
2597	370.529313724	290.76006222173913	282.5822488306667	281.4455632437391	zipf
2598	477.77973120800004	342.8975972561132	321.35072094676923	320.5551426821132	zipf
2599	788.56323338	625.7803719834943	620.1577468697209	621.6500478574943	lognorm
2600	717.7365665939999	424.073207282606	360.18099934661535	360.6994482206061	lognorm
2602	124.376444577	106.64461267851429	109.22541434627692	107.5651493627143	mete
2603	432.365986076	269.7851968421081	245.20963620533334	242.88107973410808	zipf
2608	1388.28182167	1051.7775652954972	992.980673655934	993.2791594334973	lognorm
2610	655.480999722	495.84686276616907	479.40218602342856	481.579826770169	lognorm
2612	269.557626626	155.42272706826665	127.43753302403479	127.26946530386667	zipf
2615	520.906575644	345.207499918	317.1410722791837	315.88364856799996	zipf
2617	393.330470208	267.6857663040645	258.45327721599995	256.9115478340645	zipf
2618	745.1198548560001	640.0504362422745	639.5555172231881	646.9366350462744	lognorm
2624	1208.672024732	594.5926034290844	486.7790298754146	484.4992900050844	zipf
2627	418.84649696599996	232.56936197448277	206.59592204857142	204.27074018448278	zipf
2628	167.4622033288	183.96212166619998	172.4192723739684	201.69963672080002	geom
2629	545.2827053	455.59338313216944	458.08750729772413	462.8057076621694	mete
2630	897.828953058	570.4685691626881	500.3592133006087	497.9898592066882	zipf
2631	397.274593244	302.4343093941081	300.11042050333333	298.9901624561081	zipf
2633	128.4495257132	138.30296479506669	133.72527947554286	150.80582076726668	geom
2634	242.46831004400002	114.34103836064705	83.60461556279999	82.29672078424706	zipf
2637	316.33222775	231.74177245266665	230.84097081643478	229.72614879466664	zipf
2640	417.50172185400004	291.8120953482857	276.7251785944706	281.32440400828574	lognorm
2641	816.7866645180001	495.9152747880541	437.6986265316438	434.55872599805406	zipf
2642	357.486266374	249.28507220006452	240.03763759400002	238.41559633006452	zipf
2644	404.69792154	231.38449888321213	199.0739123978	197.24905248281212	zipf
2645	691.372296894	560.9928828109473	559.543022676	562.8255280969474	lognorm
2646	543.271386622	312.2457366273333	264.02848250693614	261.5075577953333	zipf
2647	679.936846764	455.62752237266665	429.68663756650847	428.38176220866666	zipf
2648	17.397455088599997	19.476059567024443	22.66962591926	19.60475285738444	geom
2649	446.41279787199994	235.61867475721212	196.7365529476	194.58788418621214	zipf
2651	855.055785148	686.9205442437144	660.0497259861081	673.0816371637144	lognorm
2652	303.145984834	236.9475002340645	235.006982442	234.06419023406448	zipf
2654	1657.043635376	1302.6951002625099	1218.8553147104883	1227.9697083925098	lognorm
2655	407.05269052	285.57611705806454	280.252469154	279.0390493520645	zipf
2657	498.08546101800005	439.3167277704918	441.086413586	452.26564356849184	mete
2659	181.59487002560002	84.54790468543636	64.421091752	63.690700612036366	zipf
2660	697.562330044	497.448605619956	449.06528346333334	447.230510513956	zipf
2661	560.532843286	396.4537985025965	375.00591639828576	374.0097874765965	zipf
2663	968.84611856	522.6868895712821	436.56167144384415	432.42502229328204	zipf
2666	1442.2132179320001	994.1862137434972	875.4229812839341	878.3524008534972	lognorm
2667	573.259069788	431.73804235016945	420.9300327637241	420.91395590016947	zipf
2668	525.620734934	360.0366811832381	348.3937364448293	346.9691240052381	zipf
2669	455.380432896	320.9041475661081	313.08817347533335	312.0726146141081	zipf
2674	901.69187541	594.8392707872821	557.7966134158441	557.662304737282	zipf
2676	403.19199845599996	207.31126284206454	165.7906921544	163.14897017346453	zipf
2679	440.503791052	358.6695153507273	351.2337237562222	354.88881413072727	lognorm
2680	307.360686796	286.27837949400003	285.83451554969236	299.63208021	lognorm
2682	150.1410612258	82.30579800633333	65.8298680327091	64.24255443013334	zipf
2683	316.048545498	164.0122742768	128.6893011592	127.1082346868	zipf
2685	469.64258252400003	326.231516836549	300.724124684	299.427188290549	zipf
2687	340.69743143799997	283.5070701845641	283.63497161368423	285.44285575256407	mete
2690	221.156317572	140.69429557091428	136.09066754567692	133.91700918411428	zipf
2691	606.2708892019999	407.3500945661133	385.1943174327692	383.82161668811324	zipf
2694	730.98568391	598.1857365458048	597.5247910241482	601.4044600638048	lognorm
2695	245.26313314799998	228.37420446	228.53682720219354	238.66798786400003	mete
2699	643.037807808	474.93132037	460.8497344024762	460.934648184	lognorm
2701	582.1176294740001	484.5926419249473	481.57774791400004	483.63335948494733	lognorm
2704	204.379086242	96.5576012084923	75.0897425608	72.8767808620923	zipf
2709	1531.195139874	1093.355562834198	982.9081649465372	985.976963014198	lognorm
2710	695.9722524819999	497.97545795514293	475.5327108194782	474.7040039111429	zipf
2712	163.0311132514	142.814475024	141.504686038	142.5402814404	lognorm
2713	367.60118629199997	196.69573296654815	166.65264818713845	163.85984527294815	zipf
2714	142.8691321034	83.080183729	74.66629753633333	72.1595895386	zipf
2716	1003.411165922	577.3660603879069	495.9230447685882	494.202821841907	zipf
2718	458.33984029199996	334.58656137381394	325.59180505371427	324.61453574181394	zipf
2722	304.315146194	266.81835757497873	263.98327162921737	268.4232557749787	lognorm
2725	434.986979738	252.19103351589473	215.07224567832435	212.73630738189476	zipf
2728	424.37983756	336.4060521948889	328.2999646967273	334.2510818948889	lognorm
2730	733.776479618	519.9933888300541	493.36505006964387	492.9280188000541	zipf
2732	203.64571225400002	96.9530835067143	71.46478347507691	70.4755262625143	zipf
2734	599.6840659	374.36960626216944	328.2728687297241	325.69074669816945	zipf
2735	640.072278772	375.2189686681695	316.36390992172414	315.9633714641695	zipf
2738	527.421642584	327.9335407178139	301.12226261171423	298.97567816781395	zipf
2742	146.6673245564	86.96992632983635	77.9857677554	75.25138786503636	zipf
2743	341.408441106	293.86725640989476	279.62517798632433	300.72456687189475	lognorm
2744	477.335109448	391.03008139416903	377.3176080394286	379.84813451416903	lognorm
2748	322.166383702	180.36126922764618	151.63189995059997	150.33119020964617	zipf
2750	342.49949329	179.16704373485715	140.27522071384448	138.32724109625715	zipf
2751	457.15868813199995	335.09926566	328.8634099596923	328.56300006000004	zipf
2752	442.450252958	335.94016253999996	324.8971289831837	323.954509988	zipf
2753	1017.27002311	785.9009844892458	761.248621979719	762.6740454732459	lognorm
2754	1179.722802392	961.1093290868965	950.9576521813334	957.1391834728967	lognorm
2756	565.492156572	416.2575718481695	400.65755668572416	400.1354738941695	zipf
2759	382.518638214	364.4499741226667	358.86759899650843	382.96704253666667	lognorm
2760	1392.46740257	1111.5810976852833	1072.1878092198606	1094.4093325092833	lognorm
2761	549.260860008	401.2937739547272	387.1715848302223	386.51150281272726	zipf
2764	451.77864764599997	225.57101245511112	171.45834441085714	168.62852771391113	zipf
2765	705.8816156139999	491.56438754714287	463.5793512214783	462.49834215314286	zipf
2766	1081.789614924	740.7724130653781	671.6628283532543	675.8932262853781	lognorm
2768	544.999904294	375.9560403361133	353.36677753676923	352.21290909411323	zipf
2770	580.652329126	358.57896642599997	321.1556289831837	321.505851644	lognorm
2775	538.53334896	421.75439405472724	416.9626624642222	419.0434345187272	lognorm
2777	336.30136739	197.08026843004615	174.89498786879997	173.36349912864617	zipf
2778	364.73338621199997	257.5962952388889	232.0751545147273	231.1443747188889	zipf
2780	188.26688282979998	113.24486131353333	106.28225921010909	104.25385073533333	zipf
2781	631.2489631359999	493.60432615353847	487.96543106800004	490.1103992995385	lognorm
2783	784.5676633239999	475.7961911690323	434.2052214214754	432.23969545903225	zipf
2784	448.04356655199996	237.75515453610808	189.03717557313334	187.8245158101081	zipf
2786	211.400038796	143.74101126986668	140.79291225034285	138.54818316786668	zipf
2787	494.67704567199996	331.6147259608889	310.2116026687272	309.0344535268889	zipf
2789	511.340335232	421.43090393303225	415.2548223674754	421.31747730303226	lognorm
2790	374.78396963	294.29665038323805	289.87562548282926	288.95537563523806	zipf
2791	480.875025208	386.50297899199995	384.69282103518367	387.429795948	lognorm
2794	556.4575450980001	394.67688776811326	378.0937851327692	377.1287131521132	zipf
2796	351.60805327400004	180.4934180732	146.25372929739999	146.2657756328	lognorm
2803	358.064083662	240.12109417589474	217.13586054432432	214.81596320789475	zipf
2804	536.2700331240001	366.40277890306123	346.63839112799997	345.2884611650612	zipf
2805	179.9210163612	166.75182115353334	169.6551273762483	171.29630435173334	mete
2807	688.0081958339999	526.7596442951428	518.2855320234783	518.9510142191427	lognorm
2809	420.905882024	327.937179788	315.9819979731837	318.50484347599996	lognorm
2811	469.848953794	343.3952167376098	326.785142218	336.4526691656098	lognorm
2814	322.99616159	188.70928491925713	158.78295427364446	159.35157943265713	lognorm
2817	984.7876695780001	627.9797978726666	561.0308299674737	560.4155492906666	zipf
2818	586.738633538	337.14033748373913	296.5280376966667	294.6554451737391	zipf
2819	325.399468258	292.1467534958139	296.4042523197143	301.08156889981393	mete
2820	280.021030278	147.50907333838947	124.90239844906667	123.52892854218948	zipf
2823	482.625623002	240.49965827882355	193.50210349323638	192.24136400002354	zipf
2824	750.296939064	552.2932905179999	519.9820307141772	530.126661678	lognorm
2825	717.2905417019999	424.07879918924135	375.8977271337895	376.14774808924136	lognorm
2828	489.68792051800006	406.3148872670323	404.29829689347537	405.71505551903226	lognorm
2829	828.7121124480001	538.0763377894546	476.2331971004827	474.3931785434546	zipf
2830	640.360052052	468.7164061184919	456.08539447199996	455.5867032904918	zipf
2832	345.731859666	165.75827776227825	129.87962404485452	128.92038368407825	zipf
2835	1207.88898222	828.1366032357779	738.940805753916	740.9254429257778	lognorm
2838	691.323667284	508.004375474	479.0053245421773	480.018731296	lognorm
2840	1011.966653198	677.4240201826957	598.5471969858947	601.5339924066957	lognorm
2842	740.2608543919999	508.483937614548	475.55981472866665	475.1376627565479	zipf
2843	653.53298336	385.7948536390323	326.1287720594754	323.5248276530323	zipf
2844	1505.83585173	1103.7653169117473	1044.7192559738498	1045.5427956257472	lognorm
2846	1504.1737886479998	782.6704013002919	585.3586752621177	585.8574733062919	lognorm
2847	476.460577556	381.89911544503224	373.29986814147543	372.7996469970323	zipf
2849	567.34824235	450.51656922266665	447.66835033250845	448.93362735066665	lognorm
2851	284.435553026	175.3402153174182	160.29557234462857	158.98436296281818	zipf
2854	876.0566747339999	650.5793484404445	630.5631137246742	631.4436153464444	lognorm
2857	618.1705921719999	478.7415971164918	471.005269418	475.37931986849185	lognorm
2858	206.45355407	220.19000966	213.01960838	239.93308203400002	geom
2859	553.691632596	434.87611759054795	419.69546049866665	418.83280951854795	zipf
2861	754.269710546	501.6615063180541	460.5112386756438	459.65619841605405	zipf
2865	582.805064878	436.0363204920741	428.2733892823397	429.29889395007405	lognorm
2867	338.385027792	217.08982476014816	202.73015951693847	201.14616328294815	zipf
2868	384.33151994599996	207.36207025485714	176.47284717904444	174.80311950025717	zipf
2870	194.25877876159998	114.43432425166667	101.85199008394287	99.08128315746667	zipf
2871	956.160208734	516.010260569956	390.36945182333335	392.390553419956	lognorm
2872	498.58961828599996	303.26867704523806	271.7517990408293	269.9484315692381	zipf
2873	438.516393734	256.5795610848235	228.73226918163635	226.72343404682354	zipf
2874	576.0224378940001	414.1249834725965	397.0736669982857	396.3076826585965	zipf
2875	343.378910108	249.64951888321212	241.68765494599998	240.12000772521213	zipf
2878	700.900434102	495.260634318169	468.6567251294286	468.15924380616906	zipf
2880	690.376061542	495.54373703349205	479.93242701709676	480.18538085349206	lognorm
2882	592.117428946	490.1943896018049	482.2106023201481	484.5710931378049	lognorm
2884	452.06444947	364.64875283290905	365.17645818344187	367.91855943290903	mete
2885	262.998813722	251.69545309921213	257.75133205400004	266.0958352592121	mete
2886	1202.9054092000001	959.1403478535839	918.8596977850809	943.7237142575839	lognorm
2887	162.9037808392	76.5440227448	58.07618676573333	57.2095665276	zipf
2889	268.001490678	150.49959324107826	122.64935440325455	121.68436638767827	zipf
2890	611.2178482119999	507.0784795664927	508.43435912623534	512.2001575644928	mete
2891	381.997115614	260.9965051431111	245.21766934885713	243.47100430311113	zipf
2892	470.65733298199996	382.88297535324136	378.75449214578947	379.4089521612414	lognorm
2893	598.455989354	412.14459878272726	391.5740373142222	390.1292035307273	zipf
2895	417.0080388	325.92795649923806	323.55167790482926	323.44170634523806	zipf
2901	140.61833023559998	113.5400622034	105.1013799752	103.06291525379999	zipf
2902	241.465601186	200.19534146881819	197.3949944334286	203.9759061318182	lognorm
2903	1024.521383308	599.3436447075294	522.6251982268572	525.5704793235294	lognorm
2905	91.81590048620001	89.39229128044707	91.2779258262	92.96194662064705	mete
2906	160.349040848	105.53570741613333	101.20090014650908	98.55208140233333	zipf
2908	522.542213294	259.88347180200003	202.80671510489233	199.1237881182	zipf
2909	740.26889392	437.33798894249276	370.86030204223533	370.2469636604927	zipf
2910	392.369318478	203.48768908206452	160.4364965642	159.31289297306452	zipf
2911	1244.4962698860002	909.981744834274	857.3078172526897	857.5720829462741	lognorm
2913	427.76068201	220.12879691521215	174.5962507472	173.51296406061212	zipf
2915	259.55748050799997	117.96202788982222	80.97405258294117	81.31253132382223	lognorm
2916	454.07451813800003	314.61895996923806	298.50739015282926	297.6410963672381	zipf
2917	504.84749663	332.80709543654905	301.711783488	299.445756920549	zipf
2921	136.76621367959999	85.87768100044444	82.20083774300001	79.59401200324444	zipf
2923	836.3253074339999	648.1211327942746	625.649548753188	628.0232576022745	lognorm
