Site	N	S	NmaxObs	NmaxPred_geom	evennessObs	evennessPred_geom	skewnessObs	skewnessPred_geom	ll_geom	r2_geom	site_name	NmaxPred_mete	evennessPred_mete	skewnessPred_mete	p_mete	ll_mete	r2_mete	NmaxPred_lognorm	evennessPred_lognorm	skewnessPred_lognorm	mu_lognorm	sigma_lognorm	ll_lognorm	r2_lognorm	NmaxPred_zipf	evennessPred_zipf	skewnessPred_zipf	gamma_zif	ll_zipf	r2_zipf
4007	4006	126	1915	174.0	0.0296	0.5151	1.0061979118100002	0.44702872828900003	-559.864957169	-0.7810123036130001	'700016985.may1'	432	0.2089	0.675125697212	0.9938626415360001	-378.295927138	0.37489660835999994	1265	0.0356	1.01558933468	-5.06488515004	3.70463645731	-341.351526733	0.9890320828829999	5693	0.016	1.06447387759	1.60278346887	-341.785005473	0.979855917483
4008	2458	27	652	362.0	0.184	0.5266	0.48950415479099996	0.395651176236	-148.655356185	-0.208392117114	'700035822.may1'	810	0.1996	0.604916802123	0.9983075199670001	-106.566496801	0.74914545232	7801	0.0478	0.766937097453	-30.255249463000002	9.50826624921	-103.45642669200001	0.90047188224	10130	0.0455	0.7683521730930001	1.4085077132799997	-103.913736863	0.8897306336399999
4012	1066	20	813	195.0	0.0849	0.537	0.705696155245	0.378769567549	-99.3299248549	0.14149892438	'700021880.may1'	390	0.2305	0.56534093535	0.996865591778	-81.7999901823	0.843701898721	274	0.1958	0.626696781885	1.55524254918	1.98470628762	-79.8248038042	0.9456429317799999	11657	0.0581	0.708498673714	1.3723062464200002	-83.4358319819	0.5420815257
4014	1858	104	374	93.0	0.1319	0.5228	0.7955981444169999	0.441067199423	-400.85142536300003	0.389902222557	'700034883.may1'	207	0.2424	0.64869744573	0.987354560088	-331.275437402	0.903866563652	765	0.0664	0.9333761873090001	-0.885111691035	2.63696908296	-326.630120473	0.987838398952	22435	0.0146	1.03488298143	1.50582524421	-331.22656583599996	0.829517993467
4015	3786	59	2755	304.0	0.0315	0.5169	0.9208639784799999	0.42575636162299996	-304.068018529	-0.879035183341	'700096301.may1'	756	0.1916	0.655356256065	0.997386585025	-202.57208116700002	0.466676762347	1644	0.0446	0.891861665537	-5.04284604246	4.12218423179	-187.426492068	0.9873454805840001	7300	0.0256	0.920392126601	1.5059374663499998	-187.86162032200002	0.9686279177249999
4019	2744	26	2357	416.0	0.0511	0.527	0.7532933117530001	0.393916642157	-147.012392979	-2.3927209709	'700096153.may1'	936	0.1964	0.603729605934	0.998586903265	-83.1790270219	-0.475233663733	360	0.0837	0.7395778726540001	-9.74881135443	4.87385160981	-70.67357495520001	0.835563630634	399	0.075	0.7475709168870001	1.60641197575	-70.136816278	0.8524195645029999
4020	3182	84	487	192.0	0.1194	0.5174	0.637268856651	0.43662325671400004	-388.175042624	-0.30275445294	'700034814.may1'	468	0.2066	0.661404281377	0.995051988677	-271.802353284	0.6108752728769999	8421	0.0205	0.9863552967820001	-27.3123505888	8.051036255760001	-253.412725387	0.943509074355	8444	0.0195	0.989242044306	1.53527294919	-254.167097507	0.934086215882
4022	4765	19	4351	911.0	0.0629	0.5326	0.697511830058	0.37588289432300004	-123.92973197200001	-1.74837327035	'700096905.may1'	2050	0.1891	0.582265113214	0.999535038784	-69.810827442	0.0749312220887	952	0.0751	0.6930257118880001	-41.2176632228	9.981962055419999	-61.2642950154	0.9356275696449999	910	0.0765	0.69280518494	1.49504628035	-61.6948835159	0.9250640027279999
4023	3756	53	2990	329.0	0.0294	0.518	0.900949323706	0.423301292629	-278.44764373099997	-1.37170548988	'700034270.may1'	812	0.1901	0.651000756976	0.997679558812	-172.06805672099998	0.198604972711	2764	0.0325	0.893786970985	-31.5453695857	8.39916930843	-151.716744535	0.984437390973	2207	0.0335	0.8937081155	1.56675140728	-152.21053015	0.978747159137
4024	2319	52	1547	205.0	0.0422	0.5203	0.8916090676780001	0.421842619984	-248.89025902900002	-0.403751606755	'700098637.may1'	478	0.20800000000000002	0.63866712291	0.995945739425	-175.188106932	0.639987377126	1911	0.0427	0.876572545893	-7.52528139834	4.756588049069999	-164.952333775	0.973761356632	5658	0.0291	0.894977080863	1.5062200833200001	-165.49704706	0.951601488796
4025	5221	23	5148	868.0	0.0447	0.5285	0.738526979896	0.387012417218	-147.723115051	-4.501930852019999	'700109981.may1'	2029	0.1821	0.603020609075	0.999443503695	-67.7763665084	-1.63398347473	105	0.1078	0.715737061498	-35.956822802	7.75214695527	-47.0880170071	0.780595375754	76	0.14	0.7022902941120001	1.79137330057	-48.0097011915	0.730092602421
4027	1520	55	871	128.0	0.0536	0.5222	0.901166932904	0.423426465335	-236.544993924	0.318116098588	'700032976.may1'	282	0.2276	0.629545217732	0.992698881821	-200.458766114	0.82429926366	211	0.2037	0.7254210890430001	1.35701559528	1.64599870037	-192.917721072	0.949744006847	37353	0.023	0.91098093999	1.4246748446200002	-204.59951162099998	0.379274477687
4030	2332	24	1941	375.0	0.0597	0.5298	0.743603450228	0.389792674741	-133.710340206	-0.817016081251	'700097396.may1'	824	0.2019	0.594739704189	0.998453855443	-88.2603493314	0.534976711526	1770	0.0629	0.738067133792	-15.3375512004	6.67320963042	-82.5513776439	0.975634952212	2510	0.0567	0.742101746559	1.46276757975	-82.75740688260001	0.97289080927
4031	4021	52	1961	357.0	0.0645	0.5176	0.803786888364	0.422130076443	-277.76050017200004	-0.991942347713	'700038882.may1'	889	0.1878	0.651955762823	0.997908898092	-171.833203295	0.317393696523	2609	0.0327	0.8905980462049999	-37.7111373999	9.071330997899999	-151.308173449	0.93874743188	2637	0.0328	0.891232760521	1.55241014605	-152.88060377600002	0.9325096278589999
4036	2740	45	1199	272.0	0.0894	0.5202	0.756973559519	0.417055704006	-229.53571665799998	-0.322498102617	'700110606.may1'	643	0.1987	0.636886492933	0.997218209498	-162.60199782700002	0.700621396574	4443	0.0378	0.859927708278	-11.742067551600002	5.981230135060001	-155.407775534	0.967622066469	10257	0.0302	0.868840783841	1.4604281284399998	-155.88045455399998	0.948672445407
4038	9115	64	3777	689.0	0.047	0.5139	0.77178200549	0.42887980542900006	-381.137578334	-2.5616636375999997	'700015677.may1'	1896	0.1669	0.678204202603	0.9989820500159999	-205.66900425	-0.474050389462	2350	0.0295	0.928430655512	-31.013418193200003	8.09216451998	-169.585986703	0.912185002736	1508	0.0325	0.926095630397	1.61858641135	-169.459251267	0.8958819224860001
4039	4768	44	2154	483.0	0.0891	0.519	0.764939965155	0.41614758599699997	-249.958025758	-0.6902097117209999	'700037212.may1'	1212	0.1811	0.647766979858	0.9985992464700002	-164.15268909999998	0.545180350665	10704	0.0316	0.8632734609980001	-33.5240818775	9.52982130839	-153.657285026	0.946976860413	10961	0.0306	0.864621521174	1.45501857893	-154.008483709	0.93824338058
4041	5545	43	4442	573.0	0.0357	0.5188	0.8571400020350001	0.415496283581	-251.789267282	-1.61099259486	'700105994.may1'	1454	0.1768	0.649261494234	0.9988587951260001	-153.844157657	0.17990605526700001	1999	0.0461	0.843940349127	-8.46132383442	5.069290168319999	-139.213070221	0.969755367865	4583	0.0343	0.857470044781	1.4968789287600002	-139.15124313	0.977639780193
4043	1258	77	338	80.0	0.1219	0.5267	0.827311225022	0.43411796519199997	-289.691296662	0.535054268568	'700109796.may1'	170	0.2522	0.6326883176820001	0.9858226067489999	-249.429360496	0.952233381103	392	0.1095	0.8453121292039999	0.145874351409	2.19188160191	-247.822406882	0.983197976222	18275	0.0188	0.975410242353	1.48673010475	-253.827889062	0.7163058549500001
4044	2462	89	502	141.0	0.1196	0.5187	0.736718695756	0.437433699212	-382.85987777599996	0.191624262362	'700097335.may1'	331	0.2199	0.655621826092	0.9927074783769999	-302.533366131	0.8657572016680001	1644	0.0465	0.9433372578820001	-1.86483736033	3.2143353163099997	-296.791697726	0.9845345028360001	31378	0.0158	1.00541381026	1.47582996198	-299.394708608	0.870502917281
4046	4893	70	1675	343.0	0.0593	0.515	0.772029424208	0.430852572747	-366.79147514199997	-1.17561948895	'700034228.may1'	885	0.1861	0.667609897054	0.99764070921	-227.803651321	0.235462984489	6035	0.0236	0.951296482892	-37.4818426853	9.213896810660001	-201.730648633	0.974117076453	3795	0.0253	0.949907385395	1.5634218919999998	-202.132231467	0.961926938428
4047	2963	84	444	179.0	0.1483	0.5176	0.626797336592	0.43704930139	-382.101723685	0.0944157109725	'700113031.may1'	431	0.2095	0.659419421032	0.994599713574	-294.83990633900004	0.8355860761239999	3493	0.0341	0.9574334974690001	-3.67221480726	3.94042103841	-288.830586039	0.9676437461190001	38758	0.0163	0.994580192864	1.46151926076	-290.341739783	0.8853208943299999
4049	8444	392	2504	141.0	0.0213	0.5143	1.16608474115	0.463163721525	-1586.17706114	-1.01808426916	'700105459.may1'	363	0.2208	0.698184619716	0.9900253058830001	-1009.9729873	0.074122897412	6044	0.0081	1.2790302581	-31.1393180812	7.313876095639999	-826.394306518	0.978055629314	3244	0.0108	1.26960602672	1.7751203545700003	-835.357549513	0.95638065173
4050	1361	48	626	128.0	0.0748	0.5244	0.777059190167	0.42044122936899997	-207.692585125	-0.19182453615400002	'700015944.may1'	276	0.2291	0.621136969479	0.9929282998919999	-153.531414481	0.6714403615860001	449	0.0838	0.820332244969	-1.91026769058	2.97108922082	-145.527234446	0.973888829364	3250	0.0334	0.8771241916429999	1.52961349447	-146.646561075	0.942107451284
4053	3140	44	2814	318.0	0.0281	0.5197	0.866133708563	0.41645092876100004	-231.4729612	-3.34277190543	'700034956.may1'	762	0.1941	0.638980541031	0.9977003025769999	-121.36766671	-1.098603917	253	0.0622	0.840402824199	-32.3686010628	7.364216154969999	-89.4930508692	0.911588897163	157	0.0854	0.826882561538	1.80411562313	-90.3867495786	0.8650867923540001
4054	5052	77	2060	328.0	0.0433	0.5146	0.832860823121	0.43366701110699996	-398.557721286	-1.2307958097799998	'700033941.may1'	851	0.1868	0.671176208989	0.9974550391850001	-244.99791497	0.205358583511	4475	0.0225	0.9691221649200001	-49.3447392434	10.1503548815	-213.25943431599998	0.973961293416	3247	0.0245	0.9669316485449999	1.58480811049	-214.82838666700002	0.962287496559
4056	2496	98	690	132.0	0.0999	0.5186	0.902430021911	0.43946373043799997	-413.32320715699996	0.311954421698	'700102401.may1'	309	0.2227	0.657349156544	0.9919165810959999	-335.04536783599997	0.905034973202	2484	0.038	0.971094136021	-2.40602509688	3.45879469492	-332.115012548	0.9528623442899999	46858	0.0141	1.02546097212	1.4674339249500001	-334.931705974	0.8217750387199999
4057	3590	107	708	178.0	0.0985	0.5152	0.7293648323440001	0.443259795539	-481.288764549	0.0419361696933	'700016736.may1'	438	0.2088	0.669272259345	0.994256690466	-371.26627099800004	0.818868826286	1689	0.0468	0.9659068414299999	-1.2483926051799998	3.0034964662199997	-361.157966953	0.980134072803	55292	0.013000000000000001	1.04324103294	1.46835301637	-365.04315609400004	0.86051333534
4058	103	37	16	10.0	0.4969	0.6274	0.604136636512	0.41148225252	-67.2559100461	0.9176083920649999	'700033489.may1'	14	0.5096	0.535932188224	0.832701377571	-66.8034363341	0.948216798686	13	0.5407	0.513357785855	0.019860573073599997	1.03568240375	-66.4103167729	0.995885894402	89	0.1177	0.783923815152	1.86109277758	-70.9146926107	0.562717653543
4059	251	21	110	43.0	0.195	0.5516	0.622857725435	0.37934583437299996	-72.1954754713	0.526266538424	'700101548.may1'	73	0.3092	0.5352599593190001	0.978859908879	-62.2002670057	0.9141451244040001	100	0.1956	0.64265344811	-0.41341559610100004	2.2299838406	-61.530468653199996	0.966845014746	582	0.0774	0.7098968062109999	1.5418313944	-62.8459364215	0.85007570232
4061	22016	27	21578	3251.0	0.0385	0.5245	0.77090771767	0.39523266468900004	-207.983009704	-4.89159501375	'700108594.may1'	8630	0.1532	0.636202861814	0.9998707783640001	-92.6988171372	-1.41445176979	482	0.0663	0.757432679164	-40.220537344600004	9.00396012777	-70.7728369987	0.850730684547	372	0.0749	0.7537247052539999	1.61900829065	-71.452702534	0.821690809411
4062	7614	34	7329	943.0	0.0317	0.5216	0.817525633509	0.405918444927	-217.91100997900003	-3.0855248981299996	'700095275.may1'	2403	0.1693	0.640796946121	0.999405505464	-125.05721565700001	-0.45427657233	597	0.0828	0.774620749674	-2.35543435996	3.34931610828	-110.763177253	0.8914423305310001	3154	0.0427	0.8106743327	1.4911288761500001	-111.18470830700001	0.9163338186200001
4064	3863	40	1978	421.0	0.0765	0.521	0.752027745208	0.412260196835	-222.604984894	-0.763481292543	'700035675.may1'	1026	0.1867	0.6385055967809999	0.998396852199	-145.871641386	0.5226742568680001	6382	0.036000000000000004	0.842979589023	-28.9449642563	8.78989234288	-135.813061132	0.9701556618289999	6595	0.0347	0.8446479765780001	1.4696317447	-136.133846308	0.966110238143
4065	2696	38	1239	306.0	0.0894	0.521	0.710802705114	0.410395185921	-199.684584541	-0.539556777266	'700101952.may1'	713	0.1977	0.628162192075	0.997687482994	-136.822669279	0.590599447225	2248	0.0492	0.821489443961	-7.78610817509	5.06487773292	-129.377408656	0.972040408669	5990	0.0364	0.8343728139200001	1.46897101811	-129.500701378	0.960624947018
4071	4325	82	994	267.0	0.0954	0.5148	0.717124519125	0.435824146197	-406.38444928900003	-0.23549318135800001	'700034200.may1'	678	0.1934	0.668961670229	0.9966912697939999	-291.733934961	0.729463422252	10130	0.0228	0.976775260665	-11.5076871608	5.88137455543	-279.412088697	0.963797371595	32104	0.0169	0.9893634530169999	1.4672959570100002	-280.336967797	0.934369236318
4072	1713	31	789	226.0	0.0979	0.5262	0.655105836055	0.401117309383	-155.090233514	-0.660855783995	'700106647.may1'	495	0.2123	0.607090997022	0.9968896324680001	-100.950121958	0.44328225111100006	1250	0.0512	0.789122447076	-45.941420774499996	10.0358635842	-90.60613091649999	0.945841483116	1071	0.054000000000000006	0.7878468408499999	1.5497782692700002	-91.54152604020001	0.941247671217
4074	1334	93	198	73.0	0.1767	0.5262	0.689879610957	0.442344908689	-337.370580816	0.49332104085199996	'700109847.may1'	154	0.2584	0.637455886821	0.9832339456470001	-285.70237942299997	0.925715237434	651	0.0687	0.917601312942	-1.19456510637	2.6945358692699997	-283.890805369	0.973233029039	12888	0.017	1.0108785724	1.52275884817	-287.499586964	0.8121108450489999
4075	3239	60	1213	257.0	0.086	0.5181	0.801597836312	0.428548060248	-298.76133072700003	-0.028978156977300003	'700099422.may1'	626	0.1978	0.652316999753	0.996782832369	-228.92095380400002	0.846407728869	2034	0.0546	0.877427713185	-0.972727155884	3.2130252739999996	-224.49936539799998	0.987687981636	57258	0.0208	0.9288586375319999	1.41643995126	-227.046130571	0.864531364615
4077	3304	52	1805	293.0	0.057	0.5182	0.8467825705390001	0.421443934895	-267.474196876	-0.249001685053	'700108202.may1'	713	0.1944	0.6471900812420001	0.9973557809810001	-197.465974934	0.781826354127	1631	0.0598	0.8522380101970001	-1.16613133607	3.24131036165	-191.369437075	0.990575428164	32642	0.0244	0.899683888585	1.4247813670899998	-193.38967364799998	0.888687198723
4079	1626	63	474	123.0	0.1261	0.5225	0.776176351707	0.429824719159	-266.560289504	0.27606971603	'700015935.may1'	273	0.2295	0.635864501722	0.992049397967	-214.58503048400001	0.8916824717659999	1255	0.0561	0.8839913920870001	-1.9288008845500002	3.26358840022	-211.98580041900001	0.975602133368	16867	0.0221	0.9359397764480001	1.47092961438	-213.882602341	0.858939784885
4080	2467	93	603	136.0	0.1033	0.5182	0.8276763117389999	0.437982108074	-396.09336116199995	0.248739860636	'700098151.may1'	319	0.2215	0.656044566748	0.9923166348799999	-315.909234471	0.8846981453049999	2315	0.0387	0.962960617991	-2.65541257732	3.51310824439	-311.335790847	0.965081352336	35550	0.0151	1.0144078812200001	1.4744226814899999	-313.695331187	0.857811315791
4083	2069	25	1509	322.0	0.0692	0.5291	0.716321722253	0.391037535027	-135.246970128	-1.11184459779	'700108076.may1'	704	0.2049	0.596069069029	0.998115210497	-86.81638141059999	0.298302683453	691	0.078	0.7351826650900001	-6.8896377928799994	4.6381037445199995	-79.6027710234	0.9324238191069999	1328	0.0598	0.74776130212	1.50640274357	-79.5343690188	0.9438240924629999
4084	5869	19	5813	1122.0	0.0536	0.5327	0.699566251845	0.37591765163400004	-127.896222508	-3.9938047252999995	'700105179.may1'	2562	0.185	0.584808027091	0.999638814206	-62.997710678500006	-1.21759179816	366	0.08800000000000001	0.688528963937	-32.1380140664	8.33057141203	-50.704008559799995	0.813593108374	212	0.1035	0.6831655249230001	1.61836858802	-50.3296866354	0.798786969911
4085	3377	35	893	408.0	0.1832	0.5231	0.542796770756	0.407433082559	-194.746819693	-0.151045385496	'700100637.may1'	969	0.19	0.628204652099	0.998399615402	-142.151733735	0.7799454961869999	13245	0.0391	0.8173386794949999	-16.000721333199998	7.405213182260001	-139.396415201	0.900199323708	30175	0.0342	0.821266528706	1.39128719212	-139.853768325	0.868197920018
4086	2243	64	649	168.0	0.0965	0.5191	0.717352102185	0.42872294908200004	-290.706059749	-0.155879591053	'700109898.may1'	391	0.2146	0.64546884213	0.994556747413	-212.232344449	0.706305303543	2039	0.0395	0.911046043299	-6.0038507571	4.36732509421	-202.38312912599997	0.982324758958	8196	0.0238	0.936580099922	1.5083329716	-202.91501418099998	0.9508876376459999
4087	4051	43	1563	418.0	0.0985	0.5192	0.6903158791320001	0.415526507437	-238.228286838	-0.586458083653	'700110147.may1'	1028	0.1857	0.643159772072	0.9983476267970001	-163.708448787	0.605237438926	3268	0.046	0.842884713343	-5.09842664729	4.57670135688	-156.314341574	0.9545530681540001	16315	0.03	0.860989343093	1.43502570414	-156.596669122	0.932141875196
4091	7616	38	3097	866.0	0.0896	0.5198	0.658509009045	0.41038532433499997	-239.321017353	-1.0988301908700002	'700097171.may1'	2237	0.1689	0.648061841124	0.999320135823	-148.314079262	0.434325039097	13178	0.0344	0.83554352466	-42.389318932100004	10.845834664100002	-137.340040125	0.964029481877	11505	0.0342	0.835999292385	1.43790390947	-137.601031093	0.954615301971
4092	1634	37	822	188.0	0.0941	0.5244	0.777264918204	0.40898169381099997	-176.72902056900003	-0.165670762211	'700035613.may1'	415	0.2157	0.615962892006	0.9959027898839999	-127.11041808700001	0.698521902941	3761	0.0402	0.82631019692	-29.7420252078	8.68993515117	-120.96064402299999	0.925861474427	3914	0.0391	0.827836940396	1.4886849204700001	-121.536796344	0.920629279948
4096	4166	26	3550	632.0	0.0517	0.5264	0.75049256052	0.393553369139	-157.910689885	-2.85599718592	'700107236.may1'	1477	0.1854	0.610794449552	0.9991404465379999	-80.6445631311	-0.691808554618	233	0.0813	0.7444058609	-34.3033413144	7.9682543808	-62.7351824019	0.8414256412510001	206	0.0918	0.7397623209890001	1.6753126814200001	-63.366419956899996	0.81428866474
4098	5811	177	2016	190.0	0.0299	0.513	1.00514184317	0.452044377127	-792.246947353	-0.349948566373	'700110273.may1'	493	0.2045	0.689118963243	0.9941009076899999	-572.039979545	0.641367156032	1737	0.0365	1.05395885183	-2.18984639463	3.07966450537	-537.873727343	0.991022305352	39188	0.0091	1.14145496464	1.52837837397	-541.92632923	0.914721141711
4099	6515	59	1638	525.0	0.0916	0.5148	0.653836678697	0.426487197448	-336.28721485	-1.3282641571	'700109685.may1'	1387	0.1748	0.667773353687	0.998628185042	-196.20356932099997	0.134590853007	3149	0.0289	0.915946305069	-41.9809903631	9.49782931014	-168.13057230799998	0.89629573245	2786	0.0299	0.915524859859	1.5638045400299998	-170.260797774	0.882534922148
4100	3196	20	1991	588.0	0.1126	0.5325	0.646995888497	0.379026810308	-121.415751461	-0.7118196359460001	'700098012.may1'	1296	0.1966	0.582878379453	0.999182421136	-78.419527435	0.5460442303	3048	0.0642	0.7062085784800001	-40.9436606123	10.6521914046	-73.4783496639	0.9348743637479999	3235	0.0635	0.706691486215	1.4278639752899998	-73.9141723086	0.9324644614550001
4101	2600	75	1078	172.0	0.0663	0.518	0.9045077040530001	0.434077954181	-339.841111093	-0.0684294568001	'700102623.may1'	407	0.2119	0.653010243937	0.994483231996	-250.775676497	0.751460061777	7251	0.0239	0.9612228121140001	-17.1708474555	6.704378287740001	-239.97056169099997	0.931938962528	13061	0.0199	0.969133574654	1.5004853690399997	-241.13471078700002	0.914317166561
4102	7186	291	2223	155.0	0.0192	0.5136	1.06910225297	0.460329271477	-1218.13764334	-1.44388553841	'700114653.may1'	399	0.2151	0.6953533509990001	0.9915981061069999	-758.540792612	-0.142310666978	2902	0.0134	1.20524248512	-17.834375843900002	5.66208746135	-620.446421592	0.9870241005660001	2227	0.0141	1.2085264497900001	1.77431135065	-620.76100735	0.9774916886759999
4104	2551	122	716	113.0	0.0726	0.519	0.920411268634	0.445567740607	-489.941861976	0.0671913349241	'700110269.may1'	261	0.2311	0.66034542761	0.989643938195	-373.380782264	0.761979177166	1536	0.0365	1.00679048836	-3.78397646268	3.51844742187	-357.196329728	0.987283073277	12367	0.0141	1.06329873957	1.55231805301	-358.74974436800005	0.9357825443340001
4105	4069	28	3858	583.0	0.0397	0.5255	0.778201562966	0.396835094114	-167.31398515200001	-2.34989016116	'700098661.may1'	1375	0.1856	0.61637323709	0.999027065994	-95.5288901017	-0.219123513612	955	0.0606	0.765575034216	-19.736649608900002	6.8994500599699995	-82.8397932755	0.9652331012530001	901	0.0594	0.767424600529	1.5488749888	-82.8126749693	0.963723148057
4106	4651	15	2214	1053.0	0.187	0.539	0.485014552848	0.36072806415299996	-101.027591051	-0.375183604667	'700096640.may1'	2262	0.1994	0.55324176847	0.999692442368	-70.6860912167	0.776793809156	12905	0.0756	0.649468245485	-31.0090816557	10.7427344422	-69.7380699179	0.915380170431	19241	0.0731	0.650056122349	1.3266269677	-70.0268742753	0.903415970361
4107	13884	122	12781	623.0	0.0097	0.5095	1.07563096606	0.44532482031599996	-699.0679129260001	-3.63926384036	'700016661.may1'	1837	0.1643	0.707589501781	0.99867579129	-408.786605693	-0.778284626111	494	0.0768	0.94023824919	-1.00031302604	2.4670557897	-351.339550979	0.9333676997849999	11379	0.0143	1.06284365621	1.55699856612	-355.99867375400004	0.86523190329
4108	2276	34	2046	281.0	0.0362	0.5241	0.814314305854	0.405295738002	-176.67445680000003	-2.91921168727	'700098317.may1'	638	0.2024	0.618142269545	0.997525785994	-92.5642943415	-0.921629123007	139	0.0858	0.78740721595	-30.766370881	7.055879915019999	-66.8909327246	0.869717014766	102	0.1108	0.773942948151	1.82236317903	-68.2898346333	0.830492494077
4109	3534	16	3101	764.0	0.0806	0.5371	0.6609674653809999	0.36483030528099997	-102.32527478799999	-0.8838195125660001	'700038773.may1'	1633	0.2017	0.558885548508	0.9995035659	-65.7781658859	0.549962729528	3008	0.077	0.661295171759	-37.6965362743	10.5931871262	-62.239322315600006	0.97616285011	3263	0.0758	0.661789556729	1.4014727449200002	-62.5133724305	0.9722454750470001
4110	3018	31	1876	400.0	0.0644	0.5243	0.702051700194	0.401511693319	-172.76947614099998	-1.64539816565	'700035685.may1'	928	0.1929	0.6182476658789999	0.998423931693	-106.906364763	0.0269784841519	622	0.0758	0.768703135035	-4.76245286694	3.99860366579	-96.3623719207	0.878887764759	1640	0.0502	0.790165679339	1.52009933575	-96.2750931102	0.897098992945
4111	2447	28	1452	350.0	0.0921	0.527	0.735143287215	0.397134178419	-153.010768794	-0.199623531932	'700099783.may1'	787	0.1994	0.607149559409	0.9982177839659999	-111.79905484700001	0.7888567274580001	3435	0.0577	0.76570935447	-6.14609862097	5.11032314795	-109.361427325	0.946874112199	13729	0.0433	0.7760040243080001	1.39975571496	-109.816962394	0.9028728552299998
4113	2518	46	1320	246.0	0.0659	0.5203	0.7983384640819999	0.418061044782	-229.69586861099998	-0.596158653672	'700032960.may1'	576	0.2024	0.635908187756	0.9968374998270001	-152.782900599	0.522049755116	3301	0.0343	0.868399620072	-38.8339478193	9.44540838078	-139.426006893	0.959173098161	2999	0.0348	0.868564522447	1.5296016053900001	-140.5398219	0.9570523711319999
4114	6678	33	6115	846.0	0.0361	0.5222	0.810566939226	0.40458295167400005	-208.150515521	-1.9381014094099998	'700114649.may1'	2124	0.1725	0.636432581415	0.999332180799	-125.51950715	0.134880807376	1837	0.0566	0.79286483922	-6.5884662260399995	4.82339044408	-114.490780842	0.9665573623729999	5410	0.040999999999999995	0.8065846269120001	1.4587121945800001	-114.690971152	0.9706608571359999
4118	2713	109	502	132.0	0.1196	0.5181	0.737741255757	0.443367810544	-457.156834413	0.12123748252999998	'700097321.may1'	311	0.2227	0.661548651747	0.991680682362	-352.965336312	0.812579287709	2293	0.0338	0.995477859057	-3.7464342635800003	3.69546394631	-342.33978824400003	0.9780138014540001	22123	0.0141	1.04401733565	1.51097276193	-343.995205053	0.912193931749
4119	4707	89	2013	272.0	0.0506	0.5137	0.9267069935600001	0.43767697871699995	-441.32034054400003	-0.210130980974	'700110127.may1'	699	0.1921	0.6734789498129999	0.996702118652	-322.730175946	0.7631350523	4327	0.0317	0.9700294778499999	-3.64334840759	3.9867198580000003	-311.436786868	0.9797062513770001	55025	0.0151	1.00680197976	1.4524174862299999	-313.099543685	0.908734962756
4120	4457	44	1820	452.0	0.0936	0.5187	0.713829766533	0.416397297829	-246.97592302400002	-0.485432421598	'700095868.may1'	1124	0.1832	0.646209736162	0.998483154144	-171.434289019	0.689530891457	5688	0.0398	0.853539428183	-7.09471360635	5.21720693261	-164.714712437	0.981263224973	24553	0.0286	0.866254751518	1.4204389492700003	-165.126722509	0.9518510920640001
4122	1178	67	376	84.0	0.0983	0.526	0.8115381478810001	0.4297290021399999	-257.13847525200003	0.41934431264399996	'700107862.may1'	177	0.251	0.626370311875	0.987093973141	-215.014500209	0.90656524344	327	0.1167	0.824283623239	0.026673693082300002	2.19865168955	-211.216123968	0.981711306388	10809	0.0222	0.9465128437100001	1.49863722062	-216.151447918	0.7647686442589999
4125	2482	47	1120	238.0	0.0669	0.5206	0.75216988728	0.418641761527	-232.98576126400002	-0.1974202027	'700015876.may1'	557	0.2034	0.636509069293	0.996697210972	-174.28776225299998	0.773596241299	948	0.0762	0.821192532005	-0.6380244222689999	2.92307342265	-168.651726891	0.9760613321639999	19683	0.0275	0.878846155226	1.4357305448700002	-170.93254149700002	0.850865193081
4128	696	54	135	58.0	0.1869	0.5339	0.617014138061	0.42077141627	-189.89253410900002	0.479501300129	'700110860.may1'	114	0.2766	0.605419086751	0.98073335737	-159.453716056	0.906830178398	372	0.08800000000000001	0.8314393859710001	-1.79407750273	2.82395327195	-157.66940975	0.977063348955	2902	0.0315	0.898940225245	1.55061250117	-159.232116778	0.86471534838
4129	1306	27	832	191.0	0.0852	0.5291	0.7387549598729999	0.393357961562	-131.448921045	-0.245613147264	'700110023.may1'	402	0.2214	0.59273725391	0.996363028506	-96.903752253	0.6924082013130001	518	0.1001	0.728824610997	-1.37522864956	3.1315390398900003	-93.28146313639999	0.9521432780679999	3610	0.0499	0.7662376990979999	1.45697284044	-94.1547698822	0.930819642905
4134	251	26	163	37.0	0.0889	0.5503	0.754516325192	0.39255709335199995	-83.5555872375	0.186823901959	'700103456.may1'	61	0.3205	0.544487563021	0.971814833581	-65.3320672448	0.7072304364249999	82	0.1617	0.697661645878	-3.3067280496700002	2.87344677388	-61.099868908400005	0.964648389346	170	0.0962	0.7377711917249999	1.69845063912	-61.34991292310001	0.9504092768369999
4135	1237	14	603	293.0	0.1527	0.5435	0.48254812247699996	0.355602284345	-76.6598833412	-0.925160706366	'700024558.may1'	567	0.2331	0.530333971792	0.998537791102	-46.467836598299996	0.23050570048500002	264	0.1109	0.627951435505	-42.9006361246	9.66845744738	-40.5492205889	0.832732456363	246	0.1166	0.625984071446	1.5522396267899998	-41.1746825156	0.8266008295880001
